id	topic	score	text
636623813837361153	ric flair	1	Ric Flair is going to be at Sidebar on Friday. I must go.
641640385949765632	harper	-1	"@HalfStreetHeart the ""Harper doesn't hustle"" narrative was born, and will endure, b/c of one dumb decision Matty's 1st month on the job"
639071474754711552	ios	0	Come and have the FIRST EVER GO on Lumino City on iOS @SomersetHouse @nowplaythese + real models, Friday til Sunday! http://t.co/GXdkU8COnj
640532590995247104	bernie sanders	2	It's Sunday....  But Bernie Sanders is my #MCM just saying. He is going to be a great president. I say is because... http://t.co/YMAGPsnxwr
635676950095364096	angela merkel	-1	Angela Merkel may need as many refugees due to long penises from Africa to record movies, etc ...These cultures do not belong in the EU.
641366800211439616	joe biden	1	@marcsteiner111 Don't forget that VP Joe Biden may enter the 2016 Dem Presidential Race &amp; could beat her for the Nomination!
641331172446900225	harry potter	1	Recognise this projecting clock? You may have seen it in Harry Potter! #SpotClock http://t.co/c26FKdhNbg http://t.co/fR8CoRNXTB
640864196507267072	jeb bush	-1	"@JoeHNewYork @AnnCoulter Jeb BUSH thinks if he only uses 1st Name we won't think about ""Bushes"" Negative Name Recognition USE BUSH ALOT lol"
641523725976756224	labor day	1	2015 Muscle Beach - Labor Day: Find all of the coverage here of the 2015 Muscle Beach - Labor Day, held on September 7th, in Venice, CA!!
639913980597772289	ipod	0	I have the Moonlight Sonata 3rd movement in my iPod and I listen to it when I need to relax
639319688070086656	ihop	1	Tomorrow morning I'm going to IHOP I gotta taste for pancakes
641567237409783810	barca	0	What a quality result that was beating Barca away.Good memories. Now the future and beating the Manc scum on Saturday.
641346868346122240	obama	-1	Big Rally tomorrow, again it looks like too little, too late.  Where was everyone before Kerry and Obama F'ed Up? https://t.co/idqCp02CNc
640526445983338497	sarah palin	0	"8 Rs &amp; 1 D on the Sunday news show, including Sarah Palin.  ""Liberal media""???? http://t.co/w1XxixMJnJ"
628391226128093184	snoop dogg	2	I'm going to see Snoop Dogg (aka DJ Snoopadelic) dj tomorrow at Sankeys and that's all that matters
636644300642611200	jurassic world	1	Chris Pratt would go to #TrueWolverine tonight and watch Jurassic World tomorrow night! WWCPD? http://t.co/3Lpe0C8Q9Y
639945279211356160	sarah palin	-1	This sounds like when Sarah Palin was interviewed and didn't know the answer.  Claimed she was being set up. https://t.co/5rUrZ6Yb18
627278809310605312	kurt cobain	1	Previously unreleased Kurt Cobain song debuts in #MontageOfHeck http://t.co/jXfnUbyOX2 See it in these theaters Aug 7 http://t.co/432goMDxKf
623457980931903492	michelle obama	-1	Many may not know that Michelle Obama graduated from Harvard. What did she learn there? She had to surrender her law license for LYING.
620189355143995392	conor mcgregor	1	Conor, Conor McGregor - He may talk the talk but he sure does walk the walk, go on my son :)   To Watch:... http://t.co/YxAJ2m0Gf7
638533993344864256	metlife	1	Schreier Financial Services in Orange City will offer services through Metlife. See the August 24 edition.
629682945159106561	game of thrones	1	Even NFL players have strong feelings when it comes to Game of Thrones spoilers, but it may not be what you mi... http://t.co/A8im4JWdFv
640985288798547968	arsenal	0	@Stillberto awesome, our only out and out striker lacking in confidence and out of form. I'm sure the Arsenal fans will back him Sat......
636907592036388865	ios	1	Five Great Free Apps and Games for iOS - August 27th Edition:  It's that time of the week again... http://t.co/QGkrIrKI28 #News #LCHBuzz
624747559102320641	michelle obama	1	Also the first to graduate college, I agree. Michelle Obama: Making school cool is key to success. http://t.co/loJjjDwEXB via @washtimes
640899655501500416	sarah palin	0	Sarah Palin is set to return with an uproarious new stand-up special premiering this Saturday night on HBO https://t.co/DC0bL1E8sm
640587108135084032	scotus	-1	@Lrihendry @ChristieC733 what's scary is that it was only 5-4. Like our SCOTUS, Irving may flip on one vote.
639618101038870528	rick perry	0	#InOtherNews  Rick Perry flatly denied Trump's assertion Thursday that he was bowing out of the race.
637678387214065664	@microsoft	0	have u suggested to @microsoft that going shopping&amp;doing the gardening may b a workaround?U cd b on to something! :) https://t.co/mzkb5jTUXt
636634831967817728	snoop dogg	1	Wednesday night pong winners receive Snoop Dogg concert tickets tonight and cash! Only at Bar Down Sports Bar and... http://t.co/7uGtjNx4O1
641482474174984192	madonna	2	This is the 1st @Madonna tour that I've had Madonna tattoos for! Wonder why it was #RebelHeart to make this happen? #RebelHeartTour
622314582909026304	angela merkel	1	Great news indeed for #Reem the teen who talked to Angela Merkel #German can do it very well too! http://t.co/MiJb5N5g57
641359104229806080	michael jackson	0	Michael Jackson, if he only believed his own words, he may not of transformed himself into the ghoul http://t.co/UaVtsk7VMg
639631289277120513	fleetwood mac	2	Fleetwood Mac are responsible for some of the best songs ever recorded. Come see them performed THIS SATURDAY by the World Turning Revue!
635170748894613504	minecraft	0	My 8yr old just back talked me.. On Monday when he's at school I'm logging in to Minecraft and destroying his... http://t.co/SKrzjKq513
638557623265062912	nintendo	1	Nintendo releases new 3DS with new Animal Crossings bundle. #klgg #nintendo3ds #gaming http://t.co/F3YMIDHmIP http://t.co/lBZ3a4tSrL
641377353013329920	google	0	@Silencedelta 2/2 We do have an option for Google Wallet that you may use as an alternative: https://t.co/OqTxHi6V6k  ^TW
640455303847395328	david cameron	0	"""David Cameron and home secretary Theresa May want nothing to do with the scheme and have absented..."" http://t.co/gTNmJGWOYX"
640197780980436992	ipod	0	Rock(s) Rider - HD Edition *** PLEASE NOTE: Compatible with iPhone 4s, iPad 2, iPad mini, iPod touch (5th... http://t.co/IF3zv0F5eL
622089230450327552	amazon prime day	0	Amazon Prime Day: Worst Sale Ever or Huge Success? - It was dubbed the next best thing to Black Friday. It caused ... http://t.co/s3l9P6xD04
641585662441844736	netflix	0	"@theEMlNEMshow sorry I don't want to ""Netflix and chill"" right now Mar Mar"
621569808144805888	amazon prime day	0	Amazon Prime Day really was better than Black Friday; I could look at all the crap I didn't want from the comfort of my own home.
641012657911283712	bernie sanders	-1	1) may be wrong, but if I read it right, Bernie Sanders majored in Political Science and then went straight to a life of running for office
640222116164562944	jeb bush	-1	A day after taking steps to warm relations with Hispanics, Donald J. Trump may have taken a step backward when he suggested that Jeb Bush
634077729340719104	game of thrones	1	@ARSENALGIRL1971 just show them the last episode of Game Of Thrones , on 2nd thoughts , Don't !  lol
639869013980413952	batman	0	We compared 5th grade to Two-Face from Batman. There are both good and bad things about it. http://t.co/gzhEdwzUYH
641380875742134273	batman	1	"Hairdresser with 4yo tomorrow.  He wants it ""like Spiderman"" (not Peter P) / no fringe (for better face painting) / ""with Batman ears""."
640004414049267712	ipod	1	I should be getting into bed, I am however instead looking through my iPod for songs I might want to pole to.  I may be addicted.
628223365640286208	lexus	1	At long last, Lexus has developed a hoverboard, the 'Slide,' to be tested in public for the first time on Wed. http://t.co/usAKFSvvpv
637871962749014016	jeb bush	-1	Politico reports 3 top Jeb Bush fundraisers left his presidential campaign Friday, amid questions about the strength of his candidacy. Wow!
636016819300466688	ric flair	1	Tonight's episode of Monday Night Raw was lit af, the Dudley boys,Ric Flair, and Sting!! Like yo wth!
636698611867385857	amazon prime	1	@MrsAshRick I used Amazon Prime to get Harper a Pete the Cat shirt :) Wish she could have it in time for the Pete the Cat parade tomorrow.
638869964615618560	pride parade	2	Getting the our look ready for the Pride Parade this Sunday in Calgary.
641432374119669760	serena	1	Serena won, but big sister Venus gave her the flux! Congrats to both of them for giving us a great tennis match. https://t.co/brJ29dzm2X
621761332489154562	amazon prime day	1	@WEWS Amazon Prime day was success in record sales. beating Black Friday, I got great deals on TV audio. so it's not just tupperware
641365621326802944	hillary	-1	"Hillary: That was a mistake. I'm sorry about that."" @EricBoehlert @mmfa going to need a complete script rewrite. http://t.co/PZ9puhBOqy"
641614426752348160	batman	2	It's Wednesday! Best week in a long time. Batman, Harley, Star Wars, Saga. Ant Man toys, TONS more. Love it!! http://t.co/x62ZNgqVV0
635667537120747520	snoop dogg	-1	Universal should just make a feature focused on 2pac. No sequel or relation to Straight Outta Compton, or Snoop Dogg https://t.co/xu5jwcs8k3
639011052336734208	nokia	1	Thank U Nokia: Yesterday Was 15th Birthday of Nokia 3310,One of the Best things that has Ever Happened in the ... http://t.co/ezrIfH6MuB
641469648677027840	madonna	1	Warning: prepare for many Madonna tweets tomorrow since it will be the opening night of the #RebelHeartTour #whosthatgirl
638440610014167040	minecraft	1	Guys! Good news! I found the authentication URL for Minecraft which means that I may be getting it unblocked! *fingers crossed*
626309703841284096	david beckham	1	"David Beckham just scored a really big assist. In Tuesday's debut of the Good Samaritan show ""Knock Knock: Live"" on Fox, the soccer great"
635479451438944256	game of thrones	1	I've made it a goal to get caught up with Game of Thrones by the 27th and I'm near the end of season 2. Let's do this http://t.co/puOQLFpACW
639142132817641472	nintendo	1	@DanteReborn I honestly think the Super Mario Bros 2 set is coming.  Nintendo wanted to concentrate development on the more-similar sets 1st
633383613300666369	bob marley	1	My good mate Bob Marley, as you may have never heard him before https://t.co/aEmdO9Msnf
632197781965438976	lexus	1	Good grief - over in Italy cars are literally melting in the sun! Not a Lexus, mind. http://t.co/GIWLnDjPZC http://t.co/ykWy4hY3a0
641440575489765376	messi	1	The Nats may have sucked again but now Messi is on TV and Colbert is back in an hour so it could be so much worse.
630564111366115328	kurt cobain	1	Saturday night my Year of Living Documentarously continued with Kurt Cobain: Montage of Heck.
629468407201599488	seinfeld	1	Thursday night Must-See TV hasn't been this comical since the Friends &amp; Seinfeld one-two punch. #GOPDebate
638222868904456192	juventus	1	I will undergo my medical for Juventus tomorrow, I can play trequartista and CAM, both at the same time.
641625703218311169	beyonce	1	My 21st birthday started with Beyonce's Love On Top key change at midnight. It'll be a good year.
640402539846963200	beyonce	1	Seen girls crying for Beyonce, crazy. But when March Madness is played I might do the same tomorrow
639950098026397696	beyonce	0	it may be beyonce's bday, but we must not forget who else has a bday today... http://t.co/h5uYQxiQm1
641230963444465664	pope	1	@TheLocalEurope @Fjordman1 DE LABORE SOLIS = He is the last Pope for the Prophecy ! The Sun &amp; OUR Gods come back ! http://t.co/I0pqBtp4ek
633462467792928768	ric flair	1	Rollins you better win on sunday at #Summerslam! I do not want Super Cena to tie Ric Flair's 16-Time World Title reigns. #Raw #TitleForTitle
641420161220771840	nike	0	tried to order a Nike case for my phone &amp; that shit said expected shipping October 2nd nah nvm lmfao I'll get the charger case instead
639523691789811712	mariah carey	1	Mariah Carey may have 18 #1's but Bang Bang outsold every single Mariah's ever put out in the United States. http://t.co/OTWLRXYkFD
640845564884578304	sarah palin	-1	Hahaha - Sarah Palin wants immigrants to speak 'American'. They don't make 'em much dumber than her - http://t.co/JEwngB6Udt
637453598734057472	amazon prime	1	Friday the 13th The Series is on Amazon Prime. See you all Monday
627837078152286208	jay-z	0	Update: Mom does not appreciate Jay-Z. We have now moved on to bumpin old school Taylor Swift. Nearing the 5th hour.
